quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id
100.000000,400,2022-11-14 10:43:45+00:00,2022-11-14 10:43:45+00:00,,175,3,40,2133
128.000000,400,2022-11-14 10:46:10+00:00,2022-11-14 10:46:10+00:00,,454,3,133,2145
289.000000,400,2022-11-14 10:46:10+00:00,2022-11-14 10:46:10+00:00,,455,3,133,2145
128.000000,400,2022-11-14 10:48:16+00:00,2022-11-14 10:48:16+00:00,,467,3,137,2146
289.000000,400,2022-11-14 10:48:16+00:00,2022-11-14 10:48:16+00:00,,468,3,137,2146
128.000000,400,2022-11-14 10:49:07+00:00,2022-11-14 10:49:07+00:00,,480,3,141,2147
289.000000,400,2022-11-14 10:49:07+00:00,2022-11-14 10:49:07+00:00,,481,3,141,2147
67.000000,400,2022-11-14 10:51:57+00:00,2022-11-14 10:51:57+00:00,,232,3,58,2129
151.000000,400,2022-11-14 10:51:57+00:00,2022-11-14 10:51:57+00:00,,233,3,58,2129
328.000000,400,2022-11-14 13:26:18+00:00,2022-11-14 13:26:18+00:00,,672,3,200,2170
350.000000,400,2022-11-14 13:26:18+00:00,2022-11-14 13:26:18+00:00,,673,3,200,2170
194.000000,400,2022-11-14 13:26:18+00:00,2022-11-14 13:26:18+00:00,,674,3,200,2170
302.000000,400,2022-11-14 13:26:18+00:00,2022-11-14 13:26:18+00:00,,676,3,200,2170
194.000000,400,2022-11-14 13:26:18+00:00,2022-11-14 13:26:18+00:00,,677,3,200,2170
330.000000,400,2022-11-14 13:33:30+00:00,2022-11-14 13:33:30+00:00,,679,3,201,2170
55.000000,400,2022-11-15 07:44:43+00:00,2022-11-15 07:44:43+00:00,,579,3,174,2140
33.000000,400,2022-11-15 07:44:43+00:00,2022-11-15 07:44:43+00:00,,580,3,174,2140
74.000000,400,2022-11-15 07:44:43+00:00,2022-11-15 07:44:43+00:00,,581,3,174,2140
50.000000,400,2022-11-15 07:45:10+00:00,2022-11-15 07:45:10+00:00,,586,3,175,2140
30.000000,400,2022-11-15 07:47:08+00:00,2022-11-15 07:47:08+00:00,,606,3,178,2139
33.000000,400,2022-11-15 07:47:08+00:00,2022-11-15 07:47:08+00:00,,607,3,178,2139
74.000000,400,2022-11-15 07:47:09+00:00,2022-11-15 07:47:09+00:00,,608,3,178,2139
50.000000,400,2022-11-15 07:47:25+00:00,2022-11-15 07:47:25+00:00,,610,3,179,2139
67.000000,400,2022-11-15 07:54:54+00:00,2022-11-15 07:54:54+00:00,,162,3,35,2135
436.000000,400,2022-11-15 07:56:46+00:00,2022-11-15 07:56:46+00:00,,675,3,200,2170
302.000000,400,2022-11-15 07:57:06+00:00,2022-11-15 07:57:06+00:00,,678,3,201,2170
107.000000,400,2022-11-15 08:27:31+00:00,2022-11-15 08:27:31+00:00,,343,3,92,2114
104.000000,400,2022-11-15 08:27:31+00:00,2022-11-15 08:27:31+00:00,,344,3,92,2114
112.000000,400,2022-11-15 08:29:09+00:00,2022-11-15 08:29:09+00:00,,165,3,37,2135
104.000000,400,2022-11-15 08:29:09+00:00,2022-11-15 08:29:09+00:00,,166,3,37,2135
257.000000,400,2022-11-15 08:38:25+00:00,2022-11-15 08:38:25+00:00,,48,3,8,2125
280.000000,400,2022-11-15 08:38:26+00:00,2022-11-15 08:38:26+00:00,,49,3,8,2125
310.000000,400,2022-11-15 08:38:26+00:00,2022-11-15 08:38:26+00:00,,50,3,8,2125
314.000000,400,2022-11-15 08:39:50+00:00,2022-11-15 08:39:50+00:00,,46,3,9,2125
279.000000,400,2022-11-15 08:39:50+00:00,2022-11-15 08:39:50+00:00,,47,3,9,2125
112.000000,400,2022-11-15 08:42:43+00:00,2022-11-15 08:42:43+00:00,,341,3,91,2114
66.000000,400,2022-11-15 08:46:30+00:00,2022-11-15 08:46:30+00:00,,950,3,301,2042
51.000000,400,2022-11-15 08:46:30+00:00,2022-11-15 08:46:30+00:00,,951,3,301,2042
40.000000,400,2022-11-15 09:25:03+00:00,2022-11-15 09:25:03+00:00,,357,3,100,2111
175.000000,400,2022-11-15 09:44:35+00:00,2022-11-15 09:44:35+00:00,,915,3,286,2097
198.000000,400,2022-11-15 09:44:35+00:00,2022-11-15 09:44:35+00:00,,916,3,286,2097
188.000000,400,2022-11-15 09:44:35+00:00,2022-11-15 09:44:35+00:00,,917,3,286,2097
623.000000,400,2022-11-16 09:01:57+00:00,2022-11-16 09:01:57+00:00,,646,3,192,2174
675.000000,400,2022-11-16 09:01:57+00:00,2022-11-16 09:01:57+00:00,,647,3,192,2174
645.000000,400,2022-11-16 09:01:57+00:00,2022-11-16 09:01:57+00:00,,648,3,192,2174
378.000000,400,2022-11-16 09:01:57+00:00,2022-11-16 09:01:57+00:00,,651,3,192,2174
616.000000,400,2022-11-16 09:04:23+00:00,2022-11-16 09:04:23+00:00,,659,3,196,2175
648.000000,400,2022-11-16 09:04:23+00:00,2022-11-16 09:04:23+00:00,,660,3,196,2175
645.000000,400,2022-11-16 09:04:23+00:00,2022-11-16 09:04:23+00:00,,661,3,196,2175
378.000000,400,2022-11-16 09:04:23+00:00,2022-11-16 09:04:23+00:00,,664,3,196,2175
318.000000,400,2022-11-17 08:33:02+00:00,2022-11-17 08:33:02+00:00,,680,3,202,2170
328.000000,400,2022-11-17 08:33:02+00:00,2022-11-17 08:33:02+00:00,,681,3,202,2170
328.000000,400,2022-11-17 08:33:02+00:00,2022-11-17 08:33:02+00:00,,682,3,202,2170
318.000000,400,2022-11-17 08:33:02+00:00,2022-11-17 08:33:02+00:00,,683,3,202,2170
208.000000,400,2022-11-17 08:40:23+00:00,2022-11-17 08:40:23+00:00,,769,3,237,2064
224.000000,400,2022-11-17 08:40:23+00:00,2022-11-17 08:40:23+00:00,,770,3,237,2064
118.000000,400,2022-11-17 08:46:32+00:00,2022-11-17 08:46:32+00:00,,1051,3,102,2111
120.000000,400,2022-11-17 08:46:32+00:00,2022-11-17 08:46:32+00:00,,1052,3,102,2111
105.000000,400,2022-11-17 08:46:32+00:00,2022-11-17 08:46:32+00:00,,1053,3,102,2111
106.000000,400,2022-11-17 08:49:33+00:00,2022-11-17 08:49:33+00:00,,177,3,41,2133
111.000000,400,2022-11-17 08:49:33+00:00,2022-11-17 08:49:33+00:00,,178,3,41,2133
143.000000,400,2022-11-17 09:55:23+00:00,2022-11-17 09:55:23+00:00,,539,3,164,2158
129.000000,400,2022-11-17 09:55:23+00:00,2022-11-17 09:55:23+00:00,,540,3,164,2158
66.000000,400,2022-11-17 09:55:23+00:00,2022-11-17 09:55:23+00:00,,541,3,164,2158
149.000000,400,2022-11-17 09:55:24+00:00,2022-11-17 09:55:24+00:00,,542,3,164,2158
100.000000,400,2022-11-17 09:55:24+00:00,2022-11-17 09:55:24+00:00,,543,3,164,2158
66.000000,400,2022-11-17 09:55:24+00:00,2022-11-17 09:55:24+00:00,,544,3,164,2158
100.000000,400,2022-11-17 09:56:17+00:00,2022-11-17 09:56:17+00:00,,545,3,165,2158
116.000000,400,2022-11-17 10:07:21+00:00,2022-11-17 10:07:21+00:00,,849,3,260,2227
128.000000,400,2022-11-17 10:07:21+00:00,2022-11-17 10:07:21+00:00,,850,3,260,2227
120.000000,400,2022-11-17 10:07:21+00:00,2022-11-17 10:07:21+00:00,,851,3,260,2227
67.000000,400,2022-11-17 10:07:21+00:00,2022-11-17 10:07:21+00:00,,852,3,260,2227
151.000000,400,2022-11-17 10:07:21+00:00,2022-11-17 10:07:21+00:00,,853,3,260,2227
102.000000,400,2022-11-17 10:07:22+00:00,2022-11-17 10:07:22+00:00,,854,3,260,2227
67.000000,400,2022-11-17 10:07:22+00:00,2022-11-17 10:07:22+00:00,,855,3,260,2227
259.000000,400,2022-11-17 10:23:45+00:00,2022-11-17 10:23:45+00:00,,863,3,264,2228
162.000000,400,2022-11-17 10:23:45+00:00,2022-11-17 10:23:45+00:00,,864,3,264,2228
375.000000,400,2022-11-17 10:23:45+00:00,2022-11-17 10:23:45+00:00,,865,3,264,2228
328.000000,400,2022-11-17 10:23:45+00:00,2022-11-17 10:23:45+00:00,,866,3,264,2228
162.000000,400,2022-11-17 10:23:45+00:00,2022-11-17 10:23:45+00:00,,867,3,264,2228
213.000000,400,2022-11-18 09:06:39+00:00,2022-11-18 09:06:39+00:00,,459,3,135,2145
217.000000,400,2022-11-18 09:06:40+00:00,2022-11-18 09:06:40+00:00,,460,3,135,2145
214.000000,400,2022-11-18 09:06:40+00:00,2022-11-18 09:06:40+00:00,,461,3,135,2145
216.000000,400,2022-11-18 09:06:40+00:00,2022-11-18 09:06:40+00:00,,462,3,135,2145
217.000000,400,2022-11-18 09:09:51+00:00,2022-11-18 09:09:51+00:00,,472,3,139,2146
218.000000,400,2022-11-18 09:09:51+00:00,2022-11-18 09:09:51+00:00,,473,3,139,2146
222.000000,400,2022-11-18 09:09:51+00:00,2022-11-18 09:09:51+00:00,,474,3,139,2146
218.000000,400,2022-11-18 09:09:51+00:00,2022-11-18 09:09:51+00:00,,475,3,139,2146
211.000000,400,2022-11-18 09:13:09+00:00,2022-11-18 09:13:09+00:00,,485,3,143,2147
210.000000,400,2022-11-18 09:13:09+00:00,2022-11-18 09:13:09+00:00,,486,3,143,2147
216.000000,400,2022-11-18 09:13:09+00:00,2022-11-18 09:13:09+00:00,,487,3,143,2147
214.000000,400,2022-11-18 09:13:09+00:00,2022-11-18 09:13:09+00:00,,488,3,143,2147
63.000000,400,2022-11-18 14:47:48+00:00,2022-11-18 14:47:48+00:00,,1917,3,569,2040
69.000000,400,2022-11-18 14:47:48+00:00,2022-11-18 14:47:48+00:00,,1918,3,569,2040
160.000000,400,2022-11-19 08:48:54+00:00,2022-11-19 08:48:54+00:00,,839,3,256,2226
100.000000,400,2022-11-19 08:48:54+00:00,2022-11-19 08:48:54+00:00,,840,3,256,2226
226.000000,400,2022-11-19 08:48:54+00:00,2022-11-19 08:48:54+00:00,,841,3,256,2226
100.000000,400,2022-11-19 08:48:54+00:00,2022-11-19 08:48:54+00:00,,842,3,256,2226
100.000000,400,2022-11-19 08:48:54+00:00,2022-11-19 08:48:54+00:00,,843,3,256,2226
123.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,712,3,216,2200
113.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,713,3,216,2200
66.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,714,3,216,2200
161.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,715,3,216,2200
100.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,716,3,216,2200
66.000000,400,2022-11-19 08:51:17+00:00,2022-11-19 08:51:17+00:00,,717,3,216,2200
326.000000,400,2022-11-19 14:49:51+00:00,2022-11-19 14:49:51+00:00,,298,3,75,2119
305.000000,400,2022-11-19 14:49:51+00:00,2022-11-19 14:49:51+00:00,,299,3,75,2119
280.000000,400,2022-11-19 14:49:51+00:00,2022-11-19 14:49:51+00:00,,300,3,75,2119
327.000000,400,2022-11-19 14:54:40+00:00,2022-11-19 14:54:40+00:00,,295,3,74,2120
286.000000,400,2022-11-19 14:54:40+00:00,2022-11-19 14:54:40+00:00,,296,3,74,2120
252.000000,400,2022-11-19 14:54:40+00:00,2022-11-19 14:54:40+00:00,,297,3,74,2120
180.000000,400,2022-11-19 14:58:42+00:00,2022-11-19 14:58:42+00:00,,535,3,160,1997
261.000000,400,2022-11-19 15:03:15+00:00,2022-11-19 15:03:15+00:00,,1202,3,375,2054
253.000000,400,2022-11-19 15:03:15+00:00,2022-11-19 15:03:15+00:00,,1203,3,375,2054
266.000000,400,2022-11-19 15:03:15+00:00,2022-11-19 15:03:15+00:00,,1204,3,375,2054
106.000000,400,2022-11-19 15:06:46+00:00,2022-11-19 15:06:46+00:00,,907,3,282,1994
105.000000,400,2022-11-19 15:06:46+00:00,2022-11-19 15:06:46+00:00,,908,3,282,1994
105.000000,400,2022-11-19 15:06:46+00:00,2022-11-19 15:06:46+00:00,,909,3,282,1994
103.000000,400,2022-11-19 15:06:46+00:00,2022-11-19 15:06:46+00:00,,910,3,282,1994
119.000000,400,2022-11-19 15:17:15+00:00,2022-11-19 15:17:15+00:00,,1525,3,455,2059
119.000000,400,2022-11-19 15:17:15+00:00,2022-11-19 15:17:15+00:00,,1526,3,455,2059
105.000000,400,2022-11-19 15:17:15+00:00,2022-11-19 15:17:15+00:00,,1527,3,455,2059
110.000000,400,2022-11-19 15:19:03+00:00,2022-11-19 15:19:03+00:00,,1521,3,453,2061
110.000000,400,2022-11-19 15:19:03+00:00,2022-11-19 15:19:03+00:00,,1522,3,453,2061
110.000000,400,2022-11-19 15:19:03+00:00,2022-11-19 15:19:03+00:00,,1523,3,453,2061
129.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,523,3,157,2057
110.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,524,3,157,2057
100.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,525,3,157,2057
100.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,526,3,157,2057
66.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,527,3,157,2057
161.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,528,3,157,2057
100.000000,400,2022-11-19 15:23:30+00:00,2022-11-19 15:23:30+00:00,,529,3,157,2057
66.000000,400,2022-11-19 15:23:31+00:00,2022-11-19 15:23:31+00:00,,530,3,157,2057
108.000000,400,2022-11-19 15:24:34+00:00,2022-11-19 15:24:34+00:00,,531,3,158,2057
114.000000,400,2022-11-19 15:24:34+00:00,2022-11-19 15:24:34+00:00,,532,3,158,2057
103.000000,400,2022-11-19 15:24:34+00:00,2022-11-19 15:24:34+00:00,,533,3,158,2057
200.000000,400,2022-11-19 15:35:51+00:00,2022-11-19 15:35:51+00:00,,322,3,85,2115
200.000000,400,2022-11-19 15:35:51+00:00,2022-11-19 15:35:51+00:00,,323,3,85,2115
200.000000,400,2022-11-19 15:35:51+00:00,2022-11-19 15:35:51+00:00,,324,3,85,2115
132.000000,400,2022-11-19 15:35:51+00:00,2022-11-19 15:35:51+00:00,,325,3,85,2115
297.000000,400,2022-11-19 15:35:52+00:00,2022-11-19 15:35:52+00:00,,326,3,85,2115
132.000000,400,2022-11-19 15:35:52+00:00,2022-11-19 15:35:52+00:00,,328,3,85,2115
200.000000,400,2022-11-19 15:43:26+00:00,2022-11-19 15:43:26+00:00,,510,3,152,1985
128.000000,400,2022-11-19 15:43:26+00:00,2022-11-19 15:43:26+00:00,,512,3,152,1985
312.000000,400,2022-11-19 15:43:26+00:00,2022-11-19 15:43:26+00:00,,513,3,152,1985
128.000000,400,2022-11-19 15:43:26+00:00,2022-11-19 15:43:26+00:00,,515,3,152,1985
207.000000,400,2022-11-19 15:43:54+00:00,2022-11-19 15:43:54+00:00,,516,3,153,1985
203.000000,400,2022-11-19 15:43:54+00:00,2022-11-19 15:43:54+00:00,,517,3,153,1985
102.000000,400,2022-11-19 15:45:43+00:00,2022-11-19 15:45:43+00:00,,944,3,297,1987
102.000000,400,2022-11-19 15:45:43+00:00,2022-11-19 15:45:43+00:00,,945,3,297,1987
104.000000,400,2022-11-19 15:47:09+00:00,2022-11-19 15:47:09+00:00,,912,3,284,1988
106.000000,400,2022-11-19 15:47:09+00:00,2022-11-19 15:47:09+00:00,,913,3,284,1988
107.000000,400,2022-11-19 15:48:36+00:00,2022-11-19 15:48:36+00:00,,896,3,276,2038
490.000000,400,2022-11-19 15:55:35+00:00,2022-11-19 15:55:35+00:00,,1397,3,430,1347
520.000000,400,2022-11-19 15:55:35+00:00,2022-11-19 15:55:35+00:00,,1398,3,430,1347
528.000000,400,2022-11-19 15:55:36+00:00,2022-11-19 15:55:36+00:00,,1399,3,430,1347
700.000000,400,2022-11-19 15:55:36+00:00,2022-11-19 15:55:36+00:00,,1400,3,430,1347
218.000000,400,2022-11-19 15:55:36+00:00,2022-11-19 15:55:36+00:00,,1401,3,430,1347
453.000000,400,2022-11-19 15:55:36+00:00,2022-11-19 15:55:36+00:00,,1402,3,430,1347
291.000000,400,2022-11-19 15:55:36+00:00,2022-11-19 15:55:36+00:00,,1405,3,430,1347
300.000000,400,2022-11-21 07:45:35+00:00,2022-11-21 07:45:35+00:00,,380,3,108,2101
300.000000,400,2022-11-21 07:45:35+00:00,2022-11-21 07:45:35+00:00,,382,3,108,2101
433.000000,400,2022-11-21 07:45:35+00:00,2022-11-21 07:45:35+00:00,,383,3,108,2101
192.000000,400,2022-11-21 07:45:35+00:00,2022-11-21 07:45:35+00:00,,384,3,108,2101
300.000000,400,2022-11-21 07:45:36+00:00,2022-11-21 07:45:36+00:00,,385,3,108,2101
193.000000,400,2022-11-21 07:45:36+00:00,2022-11-21 07:45:36+00:00,,386,3,108,2101
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,388,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,389,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,390,3,110,2109
300.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,391,3,110,2109
433.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,392,3,110,2109
193.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,393,3,110,2109
193.000000,400,2022-11-21 07:49:11+00:00,2022-11-21 07:49:11+00:00,,394,3,110,2109
301.000000,400,2022-11-21 07:54:48+00:00,2022-11-21 07:54:48+00:00,,905,3,280,2051
66.000000,400,2022-11-21 07:59:55+00:00,2022-11-21 07:59:55+00:00,,182,3,43,2132
100.000000,400,2022-11-21 07:59:55+00:00,2022-11-21 07:59:55+00:00,,183,3,43,2132
149.000000,400,2022-11-21 07:59:56+00:00,2022-11-21 07:59:56+00:00,,185,3,43,2132
66.000000,400,2022-11-21 07:59:56+00:00,2022-11-21 07:59:56+00:00,,186,3,43,2132
143.000000,400,2022-11-21 08:05:35+00:00,2022-11-21 08:05:35+00:00,,546,3,165,2158
130.000000,400,2022-11-21 08:05:35+00:00,2022-11-21 08:05:35+00:00,,547,3,165,2158
125.000000,400,2022-11-21 08:07:11+00:00,2022-11-21 08:07:11+00:00,,587,3,175,2140
117.000000,400,2022-11-21 08:07:11+00:00,2022-11-21 08:07:11+00:00,,588,3,175,2140
123.000000,400,2022-11-21 08:10:27+00:00,2022-11-21 08:10:27+00:00,,719,3,217,2200
117.000000,400,2022-11-21 08:10:27+00:00,2022-11-21 08:10:27+00:00,,720,3,217,2200
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,413,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,414,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,415,3,114,2107
300.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,416,3,114,2107
433.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,417,3,114,2107
193.000000,400,2022-11-21 08:12:58+00:00,2022-11-21 08:12:58+00:00,,418,3,114,2107
37.000000,400,2022-11-21 08:53:03+00:00,2022-11-21 08:53:03+00:00,,1187,3,370,2148
320.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,615,3,182,2163
342.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,616,3,182,2163
207.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,617,3,182,2163
482.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,618,3,182,2163
300.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,619,3,182,2163
193.000000,400,2022-11-21 09:17:38+00:00,2022-11-21 09:17:38+00:00,,620,3,182,2163
333.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,624,3,185,2164
350.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,625,3,185,2164
207.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,626,3,185,2164
482.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,627,3,185,2164
300.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,628,3,185,2164
193.000000,400,2022-11-21 09:19:26+00:00,2022-11-21 09:19:26+00:00,,629,3,185,2164
105.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,441,3,129,2149
66.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,442,3,129,2149
149.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,443,3,129,2149
100.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,444,3,129,2149
66.000000,400,2022-11-21 09:21:35+00:00,2022-11-21 09:21:35+00:00,,445,3,129,2149
113.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,246,3,60,2129
114.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,247,3,60,2129
110.000000,400,2022-11-21 11:14:33+00:00,2022-11-21 11:14:33+00:00,,248,3,60,2129
126.000000,400,2022-11-21 12:29:25+00:00,2022-11-21 12:29:25+00:00,,318,3,82,2116
103.000000,400,2022-11-21 13:16:59+00:00,2022-11-21 13:16:59+00:00,,317,3,82,2116
9379.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,519,3,155,1902
10392.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,520,3,155,1902
10473.000000,400,2022-11-22 09:11:26+00:00,2022-11-22 09:11:26+00:00,,521,3,155,1902
110.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,152,3,33,2134
120.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,153,3,33,2134
115.000000,400,2022-11-22 10:42:44+00:00,2022-11-22 10:42:44+00:00,,154,3,33,2134
257.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1197,3,95,2113
257.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1198,3,95,2113
256.000000,400,2022-11-22 10:45:21+00:00,2022-11-22 10:45:21+00:00,,1199,3,95,2113
39.000000,400,2022-11-22 10:46:43+00:00,2022-11-22 10:46:43+00:00,,188,3,44,2132
112.000000,400,2022-11-22 10:47:10+00:00,2022-11-22 10:47:10+00:00,,189,3,45,2132
108.000000,400,2022-11-22 10:47:10+00:00,2022-11-22 10:47:10+00:00,,190,3,45,2132
100.000000,400,2022-11-22 10:51:48+00:00,2022-11-22 10:51:48+00:00,,187,3,44,2132
1260.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1411,3,435,1350
1296.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1412,3,435,1350
1310.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1413,3,435,1350
1260.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1414,3,435,1350
1338.000000,400,2022-11-22 11:09:13+00:00,2022-11-22 11:09:13+00:00,,1415,3,435,1350
1253.000000,400,2022-11-22 11:09:14+00:00,2022-11-22 11:09:14+00:00,,1417,3,435,1350
774.000000,400,2022-11-22 11:09:14+00:00,2022-11-22 11:09:14+00:00,,1420,3,435,1350
