creator_id,created_at,updated_at,deleted_at,task_id,parent_task_id
369,2022-11-16 15:28:40+00:00,2022-11-16 15:28:40+00:00,,552,549
369,2022-11-16 15:28:40+00:00,2022-11-16 15:28:40+00:00,,552,550
369,2022-11-16 15:28:40+00:00,2022-11-16 15:28:40+00:00,,552,551
369,2022-11-16 15:37:44+00:00,2022-11-16 15:37:44+00:00,,556,555
369,2022-11-16 15:37:44+00:00,2022-11-16 15:37:44+00:00,,556,554
369,2022-11-16 15:37:44+00:00,2022-11-16 15:37:44+00:00,,556,553
369,2022-11-18 08:01:02+00:00,2022-11-18 08:01:02+00:00,,570,569
369,2022-11-18 08:35:42+00:00,2022-11-18 08:35:42+00:00,,574,573
369,2022-11-18 08:49:53+00:00,2022-11-18 08:49:53+00:00,,580,579
369,2022-11-18 09:05:07+00:00,2022-11-18 09:05:07+00:00,,588,585
369,2022-11-18 09:05:07+00:00,2022-11-18 09:05:07+00:00,,588,586
369,2022-11-18 09:05:07+00:00,2022-11-18 09:05:07+00:00,,588,587
369,2022-11-18 09:10:21+00:00,2022-11-18 09:10:21+00:00,,592,589
369,2022-11-18 09:10:21+00:00,2022-11-18 09:10:21+00:00,,592,590
369,2022-11-18 09:10:21+00:00,2022-11-18 09:10:21+00:00,,592,591
369,2022-11-18 09:14:51+00:00,2022-11-18 09:14:51+00:00,,596,593
369,2022-11-18 09:14:51+00:00,2022-11-18 09:14:51+00:00,,596,594
369,2022-11-18 09:14:51+00:00,2022-11-18 09:14:51+00:00,,596,595
369,2022-11-19 08:09:35+00:00,2022-11-19 08:09:35+00:00,,600,597
369,2022-11-19 08:09:35+00:00,2022-11-19 08:09:35+00:00,,600,598
369,2022-11-19 08:09:35+00:00,2022-11-19 08:09:35+00:00,,600,599
369,2022-11-19 08:39:06+00:00,2022-11-19 08:39:06+00:00,,612,609
369,2022-11-19 08:39:06+00:00,2022-11-19 08:39:06+00:00,,612,610
369,2022-11-19 08:39:06+00:00,2022-11-19 08:39:06+00:00,,612,611
369,2022-11-19 08:45:10+00:00,2022-11-19 08:45:10+00:00,,616,613
369,2022-11-19 08:45:10+00:00,2022-11-19 08:45:10+00:00,,616,614
369,2022-11-19 08:45:10+00:00,2022-11-19 08:45:10+00:00,,616,615
369,2022-11-19 08:50:43+00:00,2022-11-19 08:50:43+00:00,,620,617
369,2022-11-19 08:50:43+00:00,2022-11-19 08:50:43+00:00,,620,618
369,2022-11-19 08:50:43+00:00,2022-11-19 08:50:43+00:00,,620,619
369,2022-11-19 08:56:30+00:00,2022-11-19 08:56:30+00:00,,624,621
369,2022-11-19 08:56:30+00:00,2022-11-19 08:56:30+00:00,,624,623
369,2022-11-19 08:56:30+00:00,2022-11-19 08:56:30+00:00,,624,622
369,2022-11-19 09:01:35+00:00,2022-11-19 09:01:35+00:00,,628,625
369,2022-11-19 09:01:35+00:00,2022-11-19 09:01:35+00:00,,628,626
369,2022-11-19 09:01:35+00:00,2022-11-19 09:01:35+00:00,,628,627
369,2022-11-19 09:06:15+00:00,2022-11-19 09:06:15+00:00,,632,629
369,2022-11-19 09:06:15+00:00,2022-11-19 09:06:15+00:00,,632,630
369,2022-11-19 09:06:15+00:00,2022-11-19 09:06:15+00:00,,632,631
369,2022-11-21 08:32:11+00:00,2022-11-21 08:32:11+00:00,,636,633
369,2022-11-21 08:32:11+00:00,2022-11-21 08:32:11+00:00,,636,634
369,2022-11-21 08:32:11+00:00,2022-11-21 08:32:11+00:00,,636,635
369,2022-11-21 09:01:36+00:00,2022-11-21 09:01:36+00:00,,648,645
369,2022-11-21 09:01:36+00:00,2022-11-21 09:01:36+00:00,,648,646
369,2022-11-21 09:01:36+00:00,2022-11-21 09:01:36+00:00,,648,647
369,2022-11-21 09:05:15+00:00,2022-11-21 09:05:15+00:00,,650,649
369,2022-11-22 07:59:08+00:00,2022-11-22 07:59:08+00:00,,177,174
369,2022-11-22 07:59:08+00:00,2022-11-22 07:59:08+00:00,,177,175
369,2022-11-22 07:59:08+00:00,2022-11-22 07:59:08+00:00,,177,176
369,2022-11-22 07:59:51+00:00,2022-11-22 07:59:51+00:00,,181,178
369,2022-11-22 07:59:51+00:00,2022-11-22 07:59:51+00:00,,181,179
369,2022-11-22 07:59:51+00:00,2022-11-22 07:59:51+00:00,,181,180
369,2022-11-22 08:49:41+00:00,2022-11-22 08:49:41+00:00,,654,651
369,2022-11-22 08:49:41+00:00,2022-11-22 08:49:41+00:00,,654,653
369,2022-11-22 08:49:41+00:00,2022-11-22 08:49:41+00:00,,654,652
369,2022-11-22 08:56:26+00:00,2022-11-22 08:56:26+00:00,,658,655
369,2022-11-22 08:56:26+00:00,2022-11-22 08:56:26+00:00,,658,656
369,2022-11-22 08:56:26+00:00,2022-11-22 08:56:26+00:00,,658,657
369,2022-11-22 09:02:35+00:00,2022-11-22 09:02:35+00:00,,662,659
369,2022-11-22 09:02:35+00:00,2022-11-22 09:02:35+00:00,,662,660
369,2022-11-22 09:02:35+00:00,2022-11-22 09:02:35+00:00,,662,661
369,2022-11-22 09:07:52+00:00,2022-11-22 09:07:52+00:00,,666,663
369,2022-11-22 09:07:52+00:00,2022-11-22 09:07:52+00:00,,666,664
369,2022-11-22 09:07:52+00:00,2022-11-22 09:07:52+00:00,,666,665
369,2022-11-23 08:27:15+00:00,2022-11-23 08:27:15+00:00,,670,667
369,2022-11-23 08:27:15+00:00,2022-11-23 08:27:15+00:00,,670,669
369,2022-11-23 08:27:15+00:00,2022-11-23 08:27:15+00:00,,670,668
369,2022-11-23 08:32:32+00:00,2022-11-23 08:32:32+00:00,,674,671
369,2022-11-23 08:32:32+00:00,2022-11-23 08:32:32+00:00,,674,672
369,2022-11-23 08:32:32+00:00,2022-11-23 08:32:32+00:00,,674,673
369,2022-11-24 07:53:52+00:00,2022-11-24 07:53:52+00:00,,259,257
369,2022-11-24 07:53:52+00:00,2022-11-24 07:53:52+00:00,,259,256
369,2022-11-24 07:53:52+00:00,2022-11-24 07:53:52+00:00,,259,258
369,2022-11-24 07:55:47+00:00,2022-11-24 07:55:47+00:00,,271,268
369,2022-11-24 07:55:47+00:00,2022-11-24 07:55:47+00:00,,271,269
369,2022-11-24 07:55:47+00:00,2022-11-24 07:55:47+00:00,,271,270
369,2022-11-25 08:16:31+00:00,2022-11-25 08:16:31+00:00,,263,260
369,2022-11-25 08:16:31+00:00,2022-11-25 08:16:31+00:00,,263,261
369,2022-11-25 08:16:31+00:00,2022-11-25 08:16:31+00:00,,263,262
369,2022-11-25 08:57:45+00:00,2022-11-25 08:57:45+00:00,,682,679
369,2022-11-25 08:57:45+00:00,2022-11-25 08:57:45+00:00,,682,680
369,2022-11-25 08:57:45+00:00,2022-11-25 08:57:45+00:00,,682,681
369,2022-11-25 12:31:49+00:00,2022-11-25 12:31:49+00:00,,702,699
369,2022-11-25 12:31:49+00:00,2022-11-25 12:31:49+00:00,,702,700
369,2022-11-25 12:31:49+00:00,2022-11-25 12:31:49+00:00,,702,701
369,2022-11-25 14:18:40+00:00,2022-11-25 14:18:40+00:00,,426,424
369,2022-11-25 14:18:40+00:00,2022-11-25 14:18:40+00:00,,426,425
369,2022-11-25 14:22:01+00:00,2022-11-25 14:22:01+00:00,,215,212
369,2022-11-25 14:22:01+00:00,2022-11-25 14:22:01+00:00,,215,213
369,2022-11-25 14:22:01+00:00,2022-11-25 14:22:01+00:00,,215,214
369,2022-11-25 14:23:27+00:00,2022-11-25 14:23:27+00:00,,247,244
369,2022-11-25 14:23:27+00:00,2022-11-25 14:23:27+00:00,,247,245
369,2022-11-25 14:23:27+00:00,2022-11-25 14:23:27+00:00,,247,246
369,2022-11-26 08:17:20+00:00,2022-11-26 08:17:20+00:00,,706,703
369,2022-11-26 08:17:20+00:00,2022-11-26 08:17:20+00:00,,706,704
369,2022-11-26 08:17:20+00:00,2022-11-26 08:17:20+00:00,,706,705
369,2022-11-26 08:33:03+00:00,2022-11-26 08:33:03+00:00,,710,707
369,2022-11-26 08:33:03+00:00,2022-11-26 08:33:03+00:00,,710,708
369,2022-11-26 08:33:03+00:00,2022-11-26 08:33:03+00:00,,710,709
369,2022-11-26 08:38:45+00:00,2022-11-26 08:38:45+00:00,,714,711
369,2022-11-26 08:38:45+00:00,2022-11-26 08:38:45+00:00,,714,712
369,2022-11-26 08:38:46+00:00,2022-11-26 08:38:46+00:00,,714,713
369,2022-11-28 08:43:44+00:00,2022-11-28 08:43:44+00:00,,728,725
369,2022-11-28 08:43:44+00:00,2022-11-28 08:43:44+00:00,,728,726
369,2022-11-28 08:43:44+00:00,2022-11-28 08:43:44+00:00,,728,727
369,2022-11-28 08:48:58+00:00,2022-11-28 08:48:58+00:00,,732,729
369,2022-11-28 08:48:58+00:00,2022-11-28 08:48:58+00:00,,732,730
369,2022-11-28 08:48:58+00:00,2022-11-28 08:48:58+00:00,,732,731
369,2022-11-28 08:55:26+00:00,2022-11-28 08:55:26+00:00,,736,733
369,2022-11-28 08:55:26+00:00,2022-11-28 08:55:26+00:00,,736,734
369,2022-11-28 08:55:26+00:00,2022-11-28 08:55:26+00:00,,736,735
369,2022-11-28 09:02:07+00:00,2022-11-28 09:02:07+00:00,,740,737
369,2022-11-28 09:02:07+00:00,2022-11-28 09:02:07+00:00,,740,738
369,2022-11-28 09:02:07+00:00,2022-11-28 09:02:07+00:00,,740,739
369,2022-11-29 08:56:50+00:00,2022-11-29 08:56:50+00:00,,742,741
369,2022-11-29 08:58:49+00:00,2022-11-29 08:58:49+00:00,,744,743
369,2022-12-01 07:56:49+00:00,2022-12-01 07:56:49+00:00,,251,248
369,2022-12-01 07:56:49+00:00,2022-12-01 07:56:49+00:00,,251,249
369,2022-12-01 07:56:49+00:00,2022-12-01 07:56:49+00:00,,251,250
369,2022-12-01 07:57:55+00:00,2022-12-01 07:57:55+00:00,,318,315
369,2022-12-01 07:57:55+00:00,2022-12-01 07:57:55+00:00,,318,316
369,2022-12-01 07:57:55+00:00,2022-12-01 07:57:55+00:00,,318,317
369,2022-12-02 08:29:52+00:00,2022-12-02 08:29:52+00:00,,752,749
369,2022-12-02 08:29:52+00:00,2022-12-02 08:29:52+00:00,,752,750
369,2022-12-02 08:29:52+00:00,2022-12-02 08:29:52+00:00,,752,751
369,2022-12-02 08:35:33+00:00,2022-12-02 08:35:33+00:00,,755,753
369,2022-12-02 08:35:33+00:00,2022-12-02 08:35:33+00:00,,755,754
369,2022-12-02 08:49:56+00:00,2022-12-02 08:49:56+00:00,,759,756
369,2022-12-02 08:49:56+00:00,2022-12-02 08:49:56+00:00,,759,757
369,2022-12-02 08:49:56+00:00,2022-12-02 08:49:56+00:00,,759,758
369,2022-12-02 09:10:06+00:00,2022-12-02 09:10:06+00:00,,228,225
369,2022-12-02 09:10:06+00:00,2022-12-02 09:10:06+00:00,,228,226
369,2022-12-02 09:10:06+00:00,2022-12-02 09:10:06+00:00,,228,227
369,2022-12-02 09:11:24+00:00,2022-12-02 09:11:24+00:00,,255,252
369,2022-12-02 09:11:24+00:00,2022-12-02 09:11:24+00:00,,255,253
369,2022-12-02 09:11:24+00:00,2022-12-02 09:11:24+00:00,,255,254
369,2022-12-02 09:19:25+00:00,2022-12-02 09:19:25+00:00,,232,229
369,2022-12-02 09:19:25+00:00,2022-12-02 09:19:25+00:00,,232,230
369,2022-12-02 09:19:25+00:00,2022-12-02 09:19:25+00:00,,232,231
369,2022-12-06 08:27:24+00:00,2022-12-06 08:27:24+00:00,,763,760
369,2022-12-06 08:27:24+00:00,2022-12-06 08:27:24+00:00,,763,761
369,2022-12-06 08:27:24+00:00,2022-12-06 08:27:24+00:00,,763,762
369,2022-12-06 08:33:21+00:00,2022-12-06 08:33:21+00:00,,766,764
369,2022-12-06 08:33:21+00:00,2022-12-06 08:33:21+00:00,,766,765
369,2022-12-06 08:42:25+00:00,2022-12-06 08:42:25+00:00,,770,767
369,2022-12-06 08:42:25+00:00,2022-12-06 08:42:25+00:00,,770,768
369,2022-12-06 08:42:25+00:00,2022-12-06 08:42:25+00:00,,770,769
369,2022-12-06 08:47:41+00:00,2022-12-06 08:47:41+00:00,,774,771
369,2022-12-06 08:47:41+00:00,2022-12-06 08:47:41+00:00,,774,772
369,2022-12-06 08:47:41+00:00,2022-12-06 08:47:41+00:00,,774,773
369,2022-12-06 08:52:33+00:00,2022-12-06 08:52:33+00:00,,778,775
369,2022-12-06 08:52:33+00:00,2022-12-06 08:52:33+00:00,,778,776
369,2022-12-06 08:52:33+00:00,2022-12-06 08:52:33+00:00,,778,777
369,2022-12-06 09:00:58+00:00,2022-12-06 09:00:58+00:00,,782,779
369,2022-12-06 09:00:58+00:00,2022-12-06 09:00:58+00:00,,782,780
369,2022-12-06 09:00:58+00:00,2022-12-06 09:00:58+00:00,,782,781
369,2022-12-06 09:06:34+00:00,2022-12-06 09:06:34+00:00,,786,783
369,2022-12-06 09:06:34+00:00,2022-12-06 09:06:34+00:00,,786,784
369,2022-12-06 09:06:34+00:00,2022-12-06 09:06:34+00:00,,786,785
369,2022-12-06 09:11:41+00:00,2022-12-06 09:11:41+00:00,,790,787
369,2022-12-06 09:11:41+00:00,2022-12-06 09:11:41+00:00,,790,788
369,2022-12-06 09:11:41+00:00,2022-12-06 09:11:41+00:00,,790,789
369,2022-12-06 09:16:32+00:00,2022-12-06 09:16:32+00:00,,794,791
369,2022-12-06 09:16:32+00:00,2022-12-06 09:16:32+00:00,,794,792
369,2022-12-06 09:16:32+00:00,2022-12-06 09:16:32+00:00,,794,793
369,2022-12-06 09:21:44+00:00,2022-12-06 09:21:44+00:00,,798,795
369,2022-12-06 09:21:44+00:00,2022-12-06 09:21:44+00:00,,798,796
369,2022-12-06 09:21:44+00:00,2022-12-06 09:21:44+00:00,,798,797
369,2022-12-06 09:27:36+00:00,2022-12-06 09:27:36+00:00,,802,799
369,2022-12-06 09:27:36+00:00,2022-12-06 09:27:36+00:00,,802,800
369,2022-12-06 09:27:36+00:00,2022-12-06 09:27:36+00:00,,802,801
369,2022-12-07 08:32:43+00:00,2022-12-07 08:32:43+00:00,,804,803
369,2022-12-07 08:38:58+00:00,2022-12-07 08:38:58+00:00,,807,805
369,2022-12-07 08:38:58+00:00,2022-12-07 08:38:58+00:00,,807,806
369,2022-12-07 08:43:17+00:00,2022-12-07 08:43:17+00:00,,810,808
369,2022-12-07 08:43:17+00:00,2022-12-07 08:43:17+00:00,,810,809
369,2022-12-07 08:47:29+00:00,2022-12-07 08:47:29+00:00,,812,811
369,2022-12-10 08:38:28+00:00,2022-12-10 08:38:28+00:00,,816,813
369,2022-12-10 08:38:28+00:00,2022-12-10 08:38:28+00:00,,816,814
369,2022-12-10 08:38:28+00:00,2022-12-10 08:38:28+00:00,,816,815
369,2022-12-10 08:44:07+00:00,2022-12-10 08:44:07+00:00,,820,817
369,2022-12-10 08:44:07+00:00,2022-12-10 08:44:07+00:00,,820,818
369,2022-12-10 08:44:07+00:00,2022-12-10 08:44:07+00:00,,820,819
369,2022-12-10 08:49:04+00:00,2022-12-10 08:49:04+00:00,,824,821
369,2022-12-10 08:49:04+00:00,2022-12-10 08:49:04+00:00,,824,822
369,2022-12-10 08:49:04+00:00,2022-12-10 08:49:04+00:00,,824,823
369,2022-12-12 09:34:16+00:00,2022-12-12 09:34:16+00:00,,827,825
369,2022-12-12 09:34:16+00:00,2022-12-12 09:34:16+00:00,,827,826
369,2022-12-12 09:38:18+00:00,2022-12-12 09:38:18+00:00,,830,828
369,2022-12-12 09:38:18+00:00,2022-12-12 09:38:18+00:00,,830,829
369,2022-12-12 09:50:08+00:00,2022-12-12 09:50:08+00:00,,838,835
369,2022-12-12 09:50:08+00:00,2022-12-12 09:50:08+00:00,,838,836
369,2022-12-12 09:50:09+00:00,2022-12-12 09:50:09+00:00,,838,837
369,2022-12-12 09:56:58+00:00,2022-12-12 09:56:58+00:00,,842,839
369,2022-12-12 09:56:58+00:00,2022-12-12 09:56:58+00:00,,842,840
369,2022-12-12 09:56:58+00:00,2022-12-12 09:56:58+00:00,,842,841
369,2022-12-12 10:01:43+00:00,2022-12-12 10:01:43+00:00,,846,843
369,2022-12-12 10:01:43+00:00,2022-12-12 10:01:43+00:00,,846,844
369,2022-12-12 10:01:43+00:00,2022-12-12 10:01:43+00:00,,846,845
369,2022-12-13 07:37:25+00:00,2022-12-13 07:37:25+00:00,,355,353
369,2022-12-13 07:40:27+00:00,2022-12-13 07:40:27+00:00,,331,29
369,2022-12-13 07:41:12+00:00,2022-12-13 07:41:12+00:00,,678,675
369,2022-12-13 07:41:12+00:00,2022-12-13 07:41:12+00:00,,678,676
369,2022-12-13 07:41:12+00:00,2022-12-13 07:41:12+00:00,,678,677
369,2022-12-13 07:42:12+00:00,2022-12-13 07:42:12+00:00,,686,683
369,2022-12-13 07:42:12+00:00,2022-12-13 07:42:12+00:00,,686,684
369,2022-12-13 07:42:12+00:00,2022-12-13 07:42:12+00:00,,686,685
369,2022-12-13 07:42:57+00:00,2022-12-13 07:42:57+00:00,,224,222
369,2022-12-13 07:42:57+00:00,2022-12-13 07:42:57+00:00,,224,223
369,2022-12-13 07:44:34+00:00,2022-12-13 07:44:34+00:00,,644,641
369,2022-12-13 07:44:34+00:00,2022-12-13 07:44:34+00:00,,644,642
369,2022-12-13 07:44:34+00:00,2022-12-13 07:44:34+00:00,,644,643
369,2022-12-13 07:45:50+00:00,2022-12-13 07:45:50+00:00,,640,637
369,2022-12-13 07:45:50+00:00,2022-12-13 07:45:50+00:00,,640,638
369,2022-12-13 07:45:50+00:00,2022-12-13 07:45:50+00:00,,640,639
369,2022-12-13 08:39:26+00:00,2022-12-13 08:39:26+00:00,,850,847
369,2022-12-13 08:39:26+00:00,2022-12-13 08:39:26+00:00,,850,848
369,2022-12-13 08:39:26+00:00,2022-12-13 08:39:26+00:00,,850,849
369,2022-12-13 08:50:51+00:00,2022-12-13 08:50:51+00:00,,854,851
369,2022-12-13 08:50:51+00:00,2022-12-13 08:50:51+00:00,,854,852
369,2022-12-13 08:50:51+00:00,2022-12-13 08:50:51+00:00,,854,853
369,2022-12-13 11:17:12+00:00,2022-12-13 11:17:12+00:00,,564,563
369,2022-12-14 08:37:14+00:00,2022-12-14 08:37:14+00:00,,857,855
369,2022-12-14 08:37:14+00:00,2022-12-14 08:37:14+00:00,,857,856
369,2022-12-14 08:50:19+00:00,2022-12-14 08:50:19+00:00,,861,858
369,2022-12-14 08:50:19+00:00,2022-12-14 08:50:19+00:00,,861,859
369,2022-12-14 08:50:19+00:00,2022-12-14 08:50:19+00:00,,861,860
369,2022-12-14 09:04:32+00:00,2022-12-14 09:04:32+00:00,,865,862
369,2022-12-14 09:04:32+00:00,2022-12-14 09:04:32+00:00,,865,863
369,2022-12-14 09:04:32+00:00,2022-12-14 09:04:32+00:00,,865,864
369,2022-12-15 07:56:35+00:00,2022-12-15 07:56:35+00:00,,867,866
369,2022-12-15 08:03:27+00:00,2022-12-15 08:03:27+00:00,,566,565
369,2022-12-15 08:05:11+00:00,2022-12-15 08:05:11+00:00,,690,687
369,2022-12-15 08:05:11+00:00,2022-12-15 08:05:11+00:00,,690,689
369,2022-12-15 08:05:11+00:00,2022-12-15 08:05:11+00:00,,690,688
369,2022-12-15 08:08:22+00:00,2022-12-15 08:08:22+00:00,,694,691
369,2022-12-15 08:08:22+00:00,2022-12-15 08:08:22+00:00,,694,692
369,2022-12-15 08:08:22+00:00,2022-12-15 08:08:22+00:00,,694,693
369,2022-12-15 08:08:57+00:00,2022-12-15 08:08:57+00:00,,698,695
369,2022-12-15 08:08:57+00:00,2022-12-15 08:08:57+00:00,,698,696
369,2022-12-15 08:08:57+00:00,2022-12-15 08:08:57+00:00,,698,697
369,2022-12-15 08:25:18+00:00,2022-12-15 08:25:18+00:00,,871,868
369,2022-12-15 08:25:18+00:00,2022-12-15 08:25:18+00:00,,871,869
369,2022-12-15 08:25:18+00:00,2022-12-15 08:25:18+00:00,,871,870
369,2022-12-15 08:31:43+00:00,2022-12-15 08:31:43+00:00,,875,872
369,2022-12-15 08:31:43+00:00,2022-12-15 08:31:43+00:00,,875,873
369,2022-12-15 08:31:43+00:00,2022-12-15 08:31:43+00:00,,875,874
369,2022-12-16 08:39:07+00:00,2022-12-16 08:39:07+00:00,,879,876
369,2022-12-16 08:39:07+00:00,2022-12-16 08:39:07+00:00,,879,877
369,2022-12-16 08:39:07+00:00,2022-12-16 08:39:07+00:00,,879,878
369,2022-12-16 08:51:15+00:00,2022-12-16 08:51:15+00:00,,887,884
369,2022-12-16 08:51:15+00:00,2022-12-16 08:51:15+00:00,,887,885
369,2022-12-16 08:51:15+00:00,2022-12-16 08:51:15+00:00,,887,886
369,2022-12-16 08:56:15+00:00,2022-12-16 08:56:15+00:00,,891,888
369,2022-12-16 08:56:15+00:00,2022-12-16 08:56:15+00:00,,891,889
369,2022-12-16 08:56:15+00:00,2022-12-16 08:56:15+00:00,,891,890
369,2022-12-16 09:03:17+00:00,2022-12-16 09:03:17+00:00,,894,892
369,2022-12-16 09:03:17+00:00,2022-12-16 09:03:17+00:00,,894,893
369,2022-12-16 09:11:00+00:00,2022-12-16 09:11:00+00:00,,898,895
369,2022-12-16 09:11:01+00:00,2022-12-16 09:11:01+00:00,,898,896
369,2022-12-16 09:11:01+00:00,2022-12-16 09:11:01+00:00,,898,897
369,2022-12-16 09:17:31+00:00,2022-12-16 09:17:31+00:00,,902,899
369,2022-12-16 09:17:31+00:00,2022-12-16 09:17:31+00:00,,902,900
369,2022-12-16 09:17:31+00:00,2022-12-16 09:17:31+00:00,,902,901
369,2022-12-16 09:22:23+00:00,2022-12-16 09:22:23+00:00,,906,903
369,2022-12-16 09:22:23+00:00,2022-12-16 09:22:23+00:00,,906,904
369,2022-12-16 09:22:23+00:00,2022-12-16 09:22:23+00:00,,906,905
369,2022-12-19 08:20:16+00:00,2022-12-19 08:20:16+00:00,,910,907
369,2022-12-19 08:20:16+00:00,2022-12-19 08:20:16+00:00,,910,908
369,2022-12-19 08:20:16+00:00,2022-12-19 08:20:16+00:00,,910,909
369,2022-12-19 08:25:30+00:00,2022-12-19 08:25:30+00:00,,914,912
369,2022-12-19 08:25:30+00:00,2022-12-19 08:25:30+00:00,,914,911
369,2022-12-19 08:25:30+00:00,2022-12-19 08:25:30+00:00,,914,913
369,2022-12-19 08:30:11+00:00,2022-12-19 08:30:11+00:00,,918,915
369,2022-12-19 08:30:11+00:00,2022-12-19 08:30:11+00:00,,918,916
369,2022-12-19 08:30:11+00:00,2022-12-19 08:30:11+00:00,,918,917
369,2022-12-19 08:35:04+00:00,2022-12-19 08:35:04+00:00,,922,919
369,2022-12-19 08:35:04+00:00,2022-12-19 08:35:04+00:00,,922,920
369,2022-12-19 08:35:04+00:00,2022-12-19 08:35:04+00:00,,922,921
369,2022-12-19 08:40:01+00:00,2022-12-19 08:40:01+00:00,,926,923
369,2022-12-19 08:40:01+00:00,2022-12-19 08:40:01+00:00,,926,924
369,2022-12-19 08:40:01+00:00,2022-12-19 08:40:01+00:00,,926,925
369,2022-12-19 08:43:54+00:00,2022-12-19 08:43:54+00:00,,930,927
369,2022-12-19 08:43:54+00:00,2022-12-19 08:43:54+00:00,,930,928
369,2022-12-19 08:43:54+00:00,2022-12-19 08:43:54+00:00,,930,929
369,2022-12-19 08:48:57+00:00,2022-12-19 08:48:57+00:00,,934,931
369,2022-12-19 08:48:57+00:00,2022-12-19 08:48:57+00:00,,934,932
369,2022-12-19 08:48:57+00:00,2022-12-19 08:48:57+00:00,,934,933
369,2022-12-19 08:53:29+00:00,2022-12-19 08:53:29+00:00,,938,935
369,2022-12-19 08:53:29+00:00,2022-12-19 08:53:29+00:00,,938,936
369,2022-12-19 08:53:29+00:00,2022-12-19 08:53:29+00:00,,938,937
369,2022-12-19 08:58:27+00:00,2022-12-19 08:58:27+00:00,,942,939
369,2022-12-19 08:58:27+00:00,2022-12-19 08:58:27+00:00,,942,940
369,2022-12-19 08:58:27+00:00,2022-12-19 08:58:27+00:00,,942,941
369,2022-12-20 08:15:37+00:00,2022-12-20 08:15:37+00:00,,946,943
369,2022-12-20 08:15:37+00:00,2022-12-20 08:15:37+00:00,,946,944
369,2022-12-20 08:15:37+00:00,2022-12-20 08:15:37+00:00,,946,945
369,2022-12-20 08:23:24+00:00,2022-12-20 08:23:24+00:00,,950,947
369,2022-12-20 08:23:24+00:00,2022-12-20 08:23:24+00:00,,950,948
369,2022-12-20 08:23:24+00:00,2022-12-20 08:23:24+00:00,,950,949
369,2022-12-21 08:18:09+00:00,2022-12-21 08:18:09+00:00,,952,951
369,2022-12-21 08:20:31+00:00,2022-12-21 08:20:31+00:00,,954,953
369,2022-12-21 08:24:38+00:00,2022-12-21 08:24:38+00:00,,958,955
369,2022-12-21 08:24:38+00:00,2022-12-21 08:24:38+00:00,,958,956
369,2022-12-21 08:24:38+00:00,2022-12-21 08:24:38+00:00,,958,957
369,2022-12-21 08:37:05+00:00,2022-12-21 08:37:05+00:00,,966,963
369,2022-12-21 08:37:05+00:00,2022-12-21 08:37:05+00:00,,966,964
369,2022-12-21 08:37:06+00:00,2022-12-21 08:37:06+00:00,,966,965
369,2022-12-22 08:41:56+00:00,2022-12-22 08:41:56+00:00,,970,967
369,2022-12-22 08:41:56+00:00,2022-12-22 08:41:56+00:00,,970,968
